ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDPCPO23N000000099,장소,공원,208769,개들공원,,,50705,지역근린공원,1165010200102600000,서울특별시,서초구,양재동,,260,1165010200,1165065200,,,,127.0409849,37.47404478,다사594417,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000100,장소,공원,209459,개나리공원,,,50705,지역근린공원,1150010300100750003,서울특별시,강서구,화곡동,,75-3,1150010300,1150061500,,,,126.8440588,37.54837322,다사420500,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000101,장소,공원,210025,용정이공원,,,50705,지역근린공원,3023012600101320001,대전광역시,대덕구,신탄진동,,132-1,3023012600,3023055000,302304304319,신탄진동로35번길,40,127.4329802,36.4500103,다바939280,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000102,장소,공원,210027,강재구공원,,,50705,지역근린공원,5172038024201920003,강원특별자치도,홍천군,북방면,성동리,산192-3,5172038024,5172038000,,,,127.868302,37.72810307,라사324698,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000103,장소,공원,210146,강월어린이공원,,,50705,지역근린공원,1147010300110040000,서울특별시,양천구,신월동,,1004,1147010300,1147061000,114704142069,남부순환로82길,29,126.83632,37.51554946,다사413464,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000104,장소,공원,210573,돌말향나무공원,,,50705,지역근린공원,2820010200100980001,인천광역시,남동구,간석동,,98-1,2820010200,2820055000,,,,126.7124875,37.46670542,다사303411,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000105,장소,공원,210592,돌다리공원,,,50705,지역근린공원,1147010300101190000,서울특별시,양천구,신월동,,119,1147010300,1147056000,114704142014,곰달래로11길,24,126.8357596,37.5320635,다사413482,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000106,장소,공원,210593,돌곶이공원,,,50705,지역근린공원,1129013900102570002,서울특별시,성북구,석관동,,257-2,1129013900,1129081000,,,,127.0579248,37.60884358,다사609566,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000107,장소,공원,210712,주현공원,,,50705,지역근린공원,3114010500101180002,울산광역시,남구,달동,,118-2,3114010500,3114056000,,,,129.3267274,35.53552052,마마656281,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000108,장소,공원,210964,죽도봉공원,,,50705,지역근린공원,4615011100103030004,전라남도,순천시,조곡동,,303-4,4615011100,4615056000,,,,127.495265,34.95383526,다라995621,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000109,장소,공원,211209,풍진어린이공원,,,50705,지역근린공원,4122010100108330000,경기도,평택시,서정동,,833,4122010100,4122052000,,,,127.05521,37.06709013,다바604965,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000110,장소,공원,211526,돈달산공원,,,50705,지역근린공원,4728010100105030000,경상북도,문경시,점촌동,,503,4728010100,4728057000,,,,128.1934708,36.59837113,라바620447,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000111,장소,공원,211861,풍덕체육공원,,,50705,지역근린공원,4615011500112870000,전라남도,순천시,풍덕동,,1287,4615011500,4615058000,,,,127.4984272,34.93979317,다라998605,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000112,장소,공원,211893,도화공원,,,50705,지역근린공원,4793031022200250000,경상북도,울진군,북면,나곡리,산25,4793031022,4793031000,,,,129.3499597,37.14369279,마사643066,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000113,장소,공원,212654,풀빛공원,,,50705,지역근린공원,3114010600115490001,울산광역시,남구,삼산동,,1549-1,3114010600,3114057000,311404310170,돋질로312번길,2,129.3385016,35.54321273,마마666290,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000114,장소,공원,213118,승기근린공원,,,50705,지역근린공원,2820010700106050000,인천광역시,남동구,남촌동,,605,2820010700,2820066000,282002000014,비류대로,629,126.7050441,37.42333209,다사296363,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000115,장소,공원,213128,제45호어린이공원,,,50705,지역근린공원,5011013700123190001,제주특별자치도,제주시,연동,,2319-1,5011013700,5011065000,501103349101,성신로,18-12,126.4865354,33.49180898,다다058004,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000116,장소,공원,213131,을음산공원,,,50705,지역근린공원,4421010100106080008,충청남도,서산시,읍내동,,608-8,4421010100,4421051000,442103254044,명륜1로,69,126.4466535,36.78457892,다바060656,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000117,장소,공원,213132,제37호어린이공원,,,50705,지역근린공원,5011012900100460000,제주특별자치도,제주시,도남동,,46,5011012900,5011054000,,,,126.5224549,33.49597796,다다091008,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000118,장소,공원,213133,근린제5호공원,,,50705,지역근린공원,4421010200101920001,충청남도,서산시,동문동,,192-1,4421010200,4421053500,,,,126.4660379,36.77911793,다바077650,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000119,장소,공원,213136,제39호어린이공원,,,50705,지역근린공원,5011010400103750001,제주특별자치도,제주시,이도이동,,375-1,5011010400,5011054000,,,,126.538042,33.50020836,다다106013,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000120,장소,공원,213141,송월동어린이놀이터,,,50705,지역근린공원,2811014200100040221,인천광역시,중구,송월동1가,,4-221,2811014200,2811061500,,,,126.6247262,37.48063209,다사226427,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000121,장소,공원,213143,사미공원,,,50705,지역근린공원,2817710500114180093,인천광역시,미추홀구,주안동,,1418-93,2817710500,2817764000,281774253745,한나루로490번길,96,126.6726061,37.44985809,다사268392,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000122,장소,공원,213146,유수지근린공원,,,50705,지역근린공원,2820011100106970001,인천광역시,남동구,고잔동,,697-1,2820011100,2820071000,282004259259,능허대로625번길,93,126.6841446,37.39549443,다사277332,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000123,장소,공원,213148,복지근린공원,,,50705,지역근린공원,2820011100107210001,인천광역시,남동구,고잔동,,721-1,2820011100,2820071000,282003153008,남동동로,96,126.6970479,37.39387108,다사289330,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000124,장소,공원,213149,아름그린공원,,,50705,지역근린공원,2818510200103910000,인천광역시,연수구,선학동,,391,2818510200,2818575000,,,,126.6966024,37.42998893,다사289370,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000125,장소,공원,213150,작은성말어린이공원,,,50705,지역근린공원,2820010100111920007,인천광역시,남동구,구월동,,1192-7,2820010100,2820051000,,,,126.7081536,37.44811441,다사299390,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000126,장소,공원,213159,서부동놀이공원,,,50705,지역근린공원,2823710100105460105,인천광역시,부평구,부평동,,546-105,2823710100,2823751000,282374262028,경원대로1367번길,48,126.7210215,37.49341791,다사311440,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000127,장소,공원,213160,만수천어린이공원,,,50705,지역근린공원,2820010300109290000,인천광역시,남동구,만수동,,929,2820010300,2820056000,,,,126.7267695,37.45066051,다사316393,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000128,장소,공원,213172,대갈놀이공원,,,50705,지역근린공원,2823710600103980000,인천광역시,부평구,갈산동,,398,2823710600,2823764200,282374262658,장제로249번길,9-6,126.7299616,37.50772301,다사319456,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000129,장소,공원,213188,중랑구체육공원,,,50705,지역근린공원,1126010300103820002,서울특별시,중랑구,중화동,,382-2,1126010300,1126061000,,,,127.0733457,37.60216946,다사623559,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000130,장소,공원,213214,인수어린이공원,,,50705,지역근린공원,2820010300100690000,인천광역시,남동구,만수동,,69,2820010300,2820058100,282004259606,인수남로5번길,18-5,126.7380344,37.45341646,다사326396,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000131,장소,공원,213236,방아다리어린이공원,,,50705,지역근린공원,1147010300100560001,서울특별시,양천구,신월동,,56-1,1147010300,1147060000,,,,126.8283095,37.5386878,다사406490,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000132,장소,공원,213237,경인어린이공원,,,50705,지역근린공원,1147010300101960000,서울특별시,양천구,신월동,,196,1147010300,1147058000,,,,126.8288645,37.53211889,다사407483,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000133,장소,공원,213242,한아름어린이공원,,,50705,지역근린공원,1147010300106050000,서울특별시,양천구,신월동,,605,1147010300,1147057000,114704142248,신월로24길,22,126.846719,37.51978573,다사422469,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000134,장소,공원,213244,꽃사슴공원,,,50705,지역근린공원,1147010100111950000,서울특별시,양천구,신정동,,1195,1147010100,1147064000,114704142369,중앙로29길,108-15,126.8484596,37.5218168,다사424471,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000135,장소,공원,213249,새뚝어린이공원,,,50705,지역근린공원,1147010100109550001,서울특별시,양천구,신정동,,955-1,1147010100,1147065000,,,,126.8577705,37.5241629,다사432474,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000136,장소,공원,213254,마장어린이공원,,,50705,지역근린공원,1147010200107910022,서울특별시,양천구,목동,,791-22,1147010200,1147054000,,,,126.864679,37.53348604,다사438484,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000137,장소,공원,213256,정목어린이공원,,,50705,지역근린공원,1147010200107670001,서울특별시,양천구,목동,,767-1,1147010200,1147054000,114704142141,목동중앙남로4길,20,126.8683735,37.53701841,다사441488,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000138,장소,공원,213260,무궁화어린이공원,,,50705,지역근린공원,1154510200103780291,서울특별시,금천구,독산동,,378-291,1154510200,1154562000,,,,126.9043507,37.46437994,다사473407,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000139,장소,공원,213265,백련어린이공원,,,50705,지역근린공원,1141011800104210001,서울특별시,서대문구,홍은동,,421-1,1141011800,1141068500,114104136080,명지대길,50,126.9241497,37.58237293,다사491538,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000140,장소,공원,213266,새들어린이놀이터,,,50705,지역근린공원,1162010200114410042,서울특별시,관악구,신림동,,1441-42,1162010200,1162069500,,,,126.925761,37.48866549,다사492434,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000141,장소,공원,213267,제비어린이공원,,,50706,어린이놀이터,1159010800103620011,서울특별시,동작구,대방동,,362-11,1159010800,1159066000,,,,126.925859,37.50642167,다사492453,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000142,장소,공원,213273,연희어린이놀이터,,,50706,어린이놀이터,1141011700101230005,서울특별시,서대문구,연희동,,123-5,1141011700,1141061500,,,,126.9304188,37.56898892,다사497523,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000143,장소,공원,213274,궁말어린이공원,,,50706,어린이놀이터,1141011700100860003,서울특별시,서대문구,연희동,,86-3,1141011700,1141061500,,,,126.9335813,37.57107741,다사499525,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000144,장소,공원,213277,불천어린이공원,,,50705,지역근린공원,1141011100102870121,서울특별시,서대문구,홍제동,,287-121,1141011100,1141064000,114104136019,간호대로4길,10,126.947742,37.59707641,다사512554,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000145,장소,공원,213297,응달마을어린이공원,,,50705,지역근린공원,1130510100108600116,서울특별시,강북구,미아동,,860-116,1130510100,1130555500,,,,127.0242905,37.61825106,다사580577,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000146,장소,공원,213303,오동근린공원,,,50705,지역근린공원,1130510200200170003,서울특별시,강북구,번동,,산17-3,1130510200,1130560300,,,,127.0320557,37.63191911,다사587592,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000147,장소,공원,213309,동마장어린이공원,,,50705,지역근린공원,1120010500107800001,서울특별시,성동구,마장동,,780-1,1120010500,1120054000,112004109189,마장로42길,13,127.0457798,37.56613414,다사598519,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000148,장소,공원,213311,대청어린이공원,,,50705,지역근린공원,1132010700100380004,서울특별시,도봉구,창동,,38-4,1132010700,1132051400,,,,127.0523083,37.64439866,다사605606,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000149,장소,공원,213312,청량근린공원,,,50705,지역근린공원,1129013900104090000,서울특별시,성북구,석관동,,409,1129013900,1129081000,112904121773,화랑로32길,146-20,127.0599923,37.60368787,다사611561,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000150,장소,공원,213320,양지근린공원,,,50705,지역근린공원,1135010600103620000,서울특별시,노원구,중계동,,362,1135010600,1135062100,,,,127.0757307,37.64717752,다사625609,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000151,장소,공원,213326,쌍용18공원,,,50705,지역근린공원,4413310700115890000,충청남도,천안시 서북구,쌍용동,,1589,4413310700,4413354000,,,,127.1149778,36.79191819,다바656660,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000152,장소,공원,213327,쌍용15공원,,,50705,지역근린공원,4413310700118670000,충청남도,천안시 서북구,쌍용동,,1867,4413310700,4413354000,,,,127.1156377,36.78899227,다바657657,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000153,장소,공원,213330,배밭어린이공원,,,50705,지역근린공원,1171010400101780000,서울특별시,송파구,송파동,,178,1171010400,1171059000,,,,127.1153572,37.50152902,다사660447,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000154,장소,공원,213335,샛별어린이공원,,,50705,지역근린공원,1174010800105660000,서울특별시,강동구,성내동,,566,1174010800,1174064000,,,,127.127046,37.52702081,다사670475,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000155,장소,공원,213340,송원근린공원,,,50705,지역근린공원,1174010200103100000,서울특별시,강동구,고덕동,,310,1174010200,1174055000,117403124001,고덕로,253,127.1538355,37.55557738,다사694507,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000156,장소,공원,213343,보훈공원,,,50705,지역근린공원,3014011800101980002,대전광역시,중구,사정동,,198-2,3014011800,3014074000,301403165014,보훈로,46,127.4010331,36.30027897,다바911114,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000157,장소,공원,213345,응봉공원,,,50705,지역근린공원,3023010800104410002,대전광역시,대덕구,법동,,441-2,3023010800,3023061000,,,,127.4338484,36.37062969,다바940192,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000158,장소,공원,213346,철탑공원,,,50705,지역근린공원,4728011000108900000,경상북도,문경시,모전동,,890,4728011000,4728061000,,,,128.1842637,36.58449891,라바612431,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000159,장소,공원,213351,범물공원,,,50705,지역근린공원,2726011300113280002,대구광역시,수성구,범물동,,1328-2,2726011300,2726066200,272603146024,지범로,232,128.6433883,35.8183237,마마032585,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000160,장소,공원,213354,주례백양공원,,,50705,지역근린공원,2653010600109610000,부산광역시,사상구,주례동,,961,2653010600,2653065000,265304217163,백양대로500번길,21,128.9980708,35.15542346,마라364854,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000161,장소,공원,213355,양지1공원,,,50705,지역근린공원,2653010600103060000,부산광역시,사상구,주례동,,306,2653010600,2653065000,265304217326,양지로42번길,80-20,129.0030814,35.15503807,마라369854,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000162,장소,공원,213358,창신공원,,,50705,지역근린공원,2653010600102940000,부산광역시,사상구,주례동,,294,2653010600,2653065000,265304217324,양지로24번길,46,129.0046569,35.15591742,마라370855,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000000163,장소,공원,213360,양지2공원,,,50705,지역근린공원,2653010600103140000,부산광역시,사상구,주례동,,314,2653010600,2653065000,265303139022,양지로,18,129.0046397,35.15397186,마라370853,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
